,uid,zoom,year,work,lffj,unemployed,student,home_fam,retired,sick_dis,stat_other,stat_total
2237,E23092,edist,2016,170,4,24,32,29,53,11,2,325
2238,E23093,edist,2016,229,3,39,44,43,83,17,4,462
2239,E23094,edist,2016,200,2,9,39,43,44,8,0,345
2240,E23095,edist,2016,195,2,11,44,35,78,22,1,388
2241,E23096,edist,2016,1185,22,196,203,174,267,112,9,2168
2242,E23097,edist,2016,90,2,4,25,19,27,10,0,177
2243,E23098,edist,2016,205,3,17,35,48,44,19,2,373
2244,E23099,edist,2016,206,1,29,38,43,84,15,1,417
2245,E23100,edist,2016,258,8,33,64,59,75,29,0,526
2246,E23101,edist,2016,204,3,9,40,23,54,9,0,342
2247,E23102,edist,2016,239,1,29,43,36,71,13,1,433
2248,E23103,edist,2016,262,6,40,48,49,90,27,1,523
2249,E23104,edist,2016,323,4,83,47,62,138,79,5,741
2250,E23105,edist,2016,312,3,29,66,54,108,23,2,597
2251,E23106,edist,2016,65,0,3,14,15,14,3,1,115
2252,E23107,edist,2016,169,6,30,39,27,52,11,1,335
2253,E23108,edist,2016,260,4,13,125,37,96,20,1,556
2254,E23109,edist,2016,397,9,93,98,106,165,75,6,949
2255,E23110,edist,2016,389,5,50,64,65,104,31,2,710
2256,E23111,edist,2016,338,2,33,62,64,74,27,1,601
2257,E23112,edist,2016,278,5,17,46,39,61,22,0,468
2258,E23113,edist,2016,255,1,15,40,33,56,14,0,414
2259,E23114,edist,2016,184,2,33,48,38,93,33,0,431
2260,E23115,edist,2016,532,7,92,102,130,133,57,4,1057
2261,E23116,edist,2016,289,4,27,54,42,64,25,1,506
2262,E23117,edist,2016,480,8,59,79,80,128,54,2,890
2263,E23118,edist,2016,204,0,16,36,37,51,14,1,359
2264,E23119,edist,2016,349,1,54,73,80,142,37,3,739
2265,E23120,edist,2016,184,2,17,26,35,61,18,0,343
2266,E23121,edist,2016,500,7,51,70,72,218,31,4,953
2267,E23122,edist,2016,383,3,60,49,74,161,56,3,789
2268,E23123,edist,2016,219,2,29,40,58,73,22,2,445
2269,E23124,edist,2016,300,0,15,54,58,84,22,1,534
2270,E23125,edist,2016,839,15,172,147,165,271,113,8,1730
2271,E23126,edist,2016,226,7,18,50,41,55,7,1,405
2272,E23127,edist,2016,779,13,108,139,98,86,56,2,1281
2273,E23128,edist,2016,297,5,39,51,39,77,27,0,535
2274,E23129,edist,2016,273,4,24,34,49,74,15,0,473
2275,E23130,edist,2016,442,5,50,95,85,114,35,6,832
2276,E23131,edist,2016,108,4,6,26,27,39,8,2,220
2277,E23132,edist,2016,499,4,39,100,63,75,22,4,806
2278,E23133,edist,2016,2489,37,343,461,321,406,177,12,4246
2279,E23134,edist,2016,1410,21,159,271,219,423,144,5,2652
2280,E23135,edist,2016,354,7,23,52,55,89,29,1,610
2281,E23137,edist,2016,589,7,70,119,104,153,56,4,1102
2282,E23138,edist,2016,133,2,13,27,23,38,5,0,241
2283,E23139,edist,2016,386,5,39,98,64,58,28,4,682
2284,E23140,edist,2016,146,2,15,27,35,41,14,1,281
2285,E23141,edist,2016,249,4,62,45,70,83,36,4,553
2286,E23142,edist,2016,157,6,29,42,32,57,20,4,347
2287,E23143,edist,2016,227,4,43,58,63,75,19,2,491
2288,E23144,edist,2016,109,1,9,14,23,30,9,0,195
2289,E23145,edist,2016,162,2,53,36,46,56,28,2,385
2290,E23146,edist,2016,224,1,33,38,39,55,21,1,412
2291,E23147,edist,2016,121,2,13,18,36,28,10,2,230
2292,E23148,edist,2016,183,1,21,40,38,33,24,2,342
2293,E23149,edist,2016,130,2,21,34,30,45,13,2,277
2294,E23150,edist,2016,293,7,75,62,77,98,54,2,668
2295,E23151,edist,2016,153,4,37,24,43,52,24,2,339
2296,E23152,edist,2016,65,1,14,14,17,23,10,0,144
2297,E23153,edist,2016,132,1,13,23,19,42,8,1,239
2298,E23154,edist,2016,103,5,10,23,25,27,10,0,203
2299,E23155,edist,2016,320,2,43,61,58,103,24,3,614
2300,E23156,edist,2016,334,6,53,54,70,113,52,1,683
2301,E23157,edist,2016,135,0,16,29,23,31,11,1,246
2302,E23158,edist,2016,355,2,43,50,63,110,27,3,653
2303,E23159,edist,2016,290,4,32,60,54,114,34,6,594
2304,E23160,edist,2016,109,0,15,19,27,31,12,0,213
2305,E23161,edist,2016,125,0,12,21,26,34,9,0,227
2306,E23162,edist,2016,266,2,27,50,48,89,22,1,505
2307,E23163,edist,2016,257,2,23,48,31,53,27,1,442
2308,E23164,edist,2016,263,3,48,45,52,83,32,1,527
2309,E23165,edist,2016,105,1,16,23,29,24,5,1,204
2310,E23166,edist,2016,374,2,29,49,54,91,30,4,633
2311,E23167,edist,2016,175,4,16,44,37,71,13,1,361
2312,E23168,edist,2016,246,1,34,36,44,66,17,0,444
2313,E23169,edist,2016,225,4,36,53,35,65,8,0,426
2314,E23170,edist,2016,205,2,28,67,33,48,23,1,407
2315,E23171,edist,2016,138,1,11,42,31,42,16,0,281
2316,E23172,edist,2016,106,1,8,24,18,35,7,0,199
2317,E23173,edist,2016,150,1,16,32,32,54,17,0,302
2318,E23174,edist,2016,97,0,6,24,17,29,9,1,183
2319,E23175,edist,2016,178,1,23,37,34,48,11,4,336
2320,E23176,edist,2016,174,2,15,45,32,36,19,2,325
2321,E23177,edist,2016,881,19,133,193,152,240,67,3,1688
2322,E24001,edist,2016,834,37,336,254,176,258,145,8,2048
2323,E24002,edist,2016,82,0,19,37,25,45,15,0,223
2324,E24003,edist,2016,49,1,14,9,17,34,6,0,130
2325,E24004,edist,2016,526,5,33,113,112,213,26,3,1031
2326,E24005,edist,2016,825,13,89,185,164,416,72,8,1772
2327,E24007,edist,2016,2383,64,515,560,326,252,220,44,4364
2328,E24008,edist,2016,349,12,103,81,41,73,29,1,689
2329,E24009,edist,2016,293,10,87,64,40,168,36,4,702
2330,E24010,edist,2016,79,6,39,22,13,27,17,0,203
2331,E24011,edist,2016,1122,17,155,223,166,269,107,5,2064
2332,E24012,edist,2016,132,5,39,35,21,61,23,3,319
2333,E24013,edist,2016,90,9,69,21,5,29,9,14,246
2334,E24014,edist,2016,2576,30,223,546,269,551,110,17,4322
2335,E24015,edist,2016,310,5,65,55,52,227,37,3,754
2336,E24016,edist,2016,583,18,171,147,95,67,37,2,1120
2337,E24017,edist,2016,273,11,67,53,62,186,66,2,720
2338,E24018,edist,2016,1063,17,187,224,142,301,92,3,2029
2339,E24019,edist,2016,1063,14,132,158,138,235,55,2,1797
2340,E24020,edist,2016,492,18,58,150,44,30,16,1,809
2341,E24021,edist,2016,287,9,110,174,55,276,52,5,968
2342,E24022,edist,2016,231,14,125,96,61,184,77,4,792
2343,E24023,edist,2016,268,11,112,67,110,218,51,6,843
2344,E24024,edist,2016,272,7,66,46,50,178,56,3,678
2345,E24025,edist,2016,180,2,42,32,56,84,23,4,423
2346,E24026,edist,2016,88,1,34,20,26,58,24,4,255
2347,E24027,edist,2016,147,7,64,22,40,117,43,1,441
2348,E24028,edist,2016,292,22,103,107,43,113,69,7,756
2349,E24029,edist,2016,159,3,73,43,31,94,50,0,453
2350,E24030,edist,2016,362,1,36,141,74,249,56,5,924
2351,E24031,edist,2016,733,33,196,119,64,156,53,4,1358
2352,E24032,edist,2016,442,16,111,362,48,186,50,5,1220
2353,E24033,edist,2016,252,12,100,76,55,120,52,2,669
2354,E24034,edist,2016,99,3,56,26,12,42,36,2,276
2355,E24035,edist,2016,216,8,41,40,35,143,45,0,528
2356,E24036,edist,2016,291,13,117,36,36,108,31,4,636
2357,E24037,edist,2016,785,13,121,254,177,392,91,4,1837
2358,E24038,edist,2016,112,2,21,57,32,103,17,4,348
2359,E25001,edist,2016,1631,46,491,392,303,710,301,18,3892
2360,E25002,edist,2016,1412,21,165,259,206,480,92,6,2641
2361,E25003,edist,2016,84,1,9,19,12,19,2,0,146
2362,E25004,edist,2016,173,1,18,40,45,76,15,1,369
2363,E25005,edist,2016,185,2,22,43,26,45,19,2,344
2364,E25006,edist,2016,79,1,10,22,22,23,3,1,161
2365,E25007,edist,2016,176,1,23,39,28,55,5,1,328
2366,E25008,edist,2016,281,5,52,66,56,49,33,3,545
2367,E25009,edist,2016,192,2,22,54,48,35,8,1,362
2368,E25010,edist,2016,616,9,105,121,116,190,67,2,1226
2369,E25011,edist,2016,86,0,5,19,22,29,6,1,168
2370,E25012,edist,2016,117,1,8,26,22,41,4,0,219
2371,E25013,edist,2016,212,3,18,35,29,51,12,1,361
2372,E25014,edist,2016,209,3,19,44,41,65,23,2,406
2373,E25015,edist,2016,155,2,12,28,22,48,6,2,275
2374,E25016,edist,2016,195,1,19,34,30,80,16,1,376
2375,E25017,edist,2016,96,1,3,25,13,14,5,1,158
2376,E25018,edist,2016,290,4,29,49,49,133,17,1,572
2377,E25019,edist,2016,81,0,12,17,13,18,4,1,146
2378,E25020,edist,2016,142,1,13,34,24,52,15,0,281
2379,E25021,edist,2016,123,0,8,22,28,38,4,1,224
2380,E25022,edist,2016,171,2,9,35,25,47,8,1,298
2381,E25023,edist,2016,225,3,13,44,26,75,51,2,439
2382,E25024,edist,2016,1030,7,94,195,110,245,47,3,1731
2383,E25025,edist,2016,300,2,19,55,46,91,20,1,534
2384,E25026,edist,2016,112,1,9,19,24,33,2,0,200
2385,E25027,edist,2016,320,2,40,48,61,87,24,2,584
2386,E25028,edist,2016,97,2,11,23,15,28,12,2,190
2387,E25029,edist,2016,814,10,87,152,101,212,74,5,1455
2388,E25030,edist,2016,104,0,12,17,22,27,2,0,184
2389,E25031,edist,2016,83,2,13,25,14,23,7,0,167
2390,E25032,edist,2016,130,1,10,29,33,34,5,0,242
2391,E25033,edist,2016,31,0,5,8,5,10,0,0,59
2392,E25034,edist,2016,550,4,57,117,89,146,43,2,1008
2393,E25035,edist,2016,186,1,16,37,26,67,13,0,346
2394,E25036,edist,2016,88,0,3,34,17,24,1,0,167
2395,E25037,edist,2016,330,1,28,65,56,102,18,2,602
2396,E25038,edist,2016,102,2,10,16,22,36,12,0,200
2397,E25039,edist,2016,102,1,30,26,14,37,14,0,224
2398,E25040,edist,2016,178,2,37,24,32,58,12,1,344
2399,E25041,edist,2016,113,1,11,22,10,28,3,0,188
2400,E25042,edist,2016,151,1,22,24,24,33,9,0,264
2401,E25043,edist,2016,216,1,13,40,25,52,11,2,360
2402,E25044,edist,2016,162,1,19,33,36,55,11,2,319
2403,E25045,edist,2016,93,0,5,13,12,19,3,1,146
2404,E25046,edist,2016,135,2,24,30,36,24,14,3,268
2405,E25047,edist,2016,523,11,113,99,121,154,53,3,1077
2406,E25048,edist,2016,153,1,23,31,33,64,9,0,314
2407,E25049,edist,2016,201,3,9,39,36,44,13,0,345
2408,E25050,edist,2016,195,2,23,36,41,51,11,0,359
2409,E25051,edist,2016,315,3,51,55,71,126,27,1,649
2410,E25052,edist,2016,38,0,2,10,4,9,2,0,65
2411,E25053,edist,2016,138,2,10,21,32,29,7,1,240
2412,E25054,edist,2016,181,4,20,30,30,83,14,2,364
2413,E25055,edist,2016,220,1,19,43,44,57,14,1,399
2414,E25056,edist,2016,82,0,5,13,13,12,6,0,131
2415,E25057,edist,2016,152,0,12,34,28,36,6,0,268
2416,E25058,edist,2016,492,5,87,96,99,194,50,4,1027
2417,E25059,edist,2016,219,2,13,41,43,64,11,3,396
2418,E25060,edist,2016,112,0,12,31,22,48,10,0,235
2419,E25061,edist,2016,78,0,7,9,20,25,6,1,146
2420,E25062,edist,2016,83,0,9,14,22,39,8,1,176
2421,E25063,edist,2016,54,0,4,4,11,21,1,0,95
2422,E25064,edist,2016,91,2,4,12,18,20,7,1,155
2423,E25065,edist,2016,490,8,48,102,77,184,34,2,945
2424,E25066,edist,2016,246,7,41,60,56,122,31,0,563
2425,E25067,edist,2016,111,1,11,22,18,35,4,0,202
2426,E25068,edist,2016,131,1,4,23,28,32,8,0,227
2427,E25069,edist,2016,487,11,83,89,117,162,49,4,1002
2428,E25070,edist,2016,151,1,8,24,33,112,12,0,341
2429,E25071,edist,2016,145,2,11,32,31,58,14,1,294
2430,E25072,edist,2016,823,8,90,206,168,322,65,7,1689
2431,E25073,edist,2016,825,10,70,208,134,288,41,3,1579
2432,E25074,edist,2016,104,1,5,32,18,19,2,0,181
2433,E25075,edist,2016,667,10,76,102,107,260,35,4,1261
2434,E25076,edist,2016,248,4,29,50,51,98,14,0,494
2435,E25077,edist,2016,171,3,17,41,30,39,12,2,315
2436,E25078,edist,2016,319,4,31,66,47,121,30,4,622
2437,E25079,edist,2016,193,4,14,50,29,63,10,0,363
2438,E25080,edist,2016,213,3,20,49,28,77,10,0,400
2439,E25081,edist,2016,489,7,77,100,68,127,26,7,901
2440,E25082,edist,2016,499,5,45,83,73,129,42,3,879
2441,E25083,edist,2016,3607,80,592,833,581,1153,296,147,7289
2442,E25084,edist,2016,238,3,18,52,39,109,15,1,475
2443,E25085,edist,2016,291,6,47,71,63,98,27,1,604
2444,E25086,edist,2016,215,6,38,49,47,76,16,3,450
2445,E25087,edist,2016,176,2,11,27,28,67,16,1,328
2446,E25088,edist,2016,67,1,4,18,18,15,7,0,130
2447,E25089,edist,2016,110,1,7,15,14,24,5,0,176
2448,E25090,edist,2016,139,0,9,31,32,34,8,0,253
2449,E25091,edist,2016,233,2,33,43,38,74,18,0,441
2450,E25092,edist,2016,182,2,20,41,23,40,11,1,320
2451,E26001,edist,2016,5923,105,959,1137,508,514,461,22,9629
2452,E26002,edist,2016,462,4,54,162,43,60,14,5,804
2453,E26003,edist,2016,7029,93,672,1607,732,1040,337,22,11532
2454,E26004,edist,2016,2041,42,279,420,155,260,155,9,3361
2455,E26005,edist,2016,1274,17,114,332,113,441,80,3,2374
2456,E26006,edist,2016,1281,47,227,1348,181,384,130,17,3615
2457,E26007,edist,2016,2327,39,203,691,118,401,57,133,3969
2458,E26008,edist,2016,709,10,39,129,96,291,20,7,1301
2459,E26009,edist,2016,394,0,30,75,66,180,32,1,778
2460,E26010,edist,2016,2051,52,313,1229,218,434,116,7,4420
2461,E26011,edist,2016,868,14,134,139,114,301,64,4,1638
2462,E26012,edist,2016,1350,38,190,401,131,231,47,9,2397
2463,E26013,edist,2016,465,10,119,494,120,381,98,13,1700
2464,E26014,edist,2016,679,13,87,322,50,178,34,3,1366
2465,E26015,edist,2016,1367,34,234,352,162,226,74,5,2454
2466,E26016,edist,2016,524,9,54,97,91,320,41,2,1138
2467,E26017,edist,2016,852,5,64,166,143,579,29,2,1840
2468,E26018,edist,2016,1108,22,171,508,82,298,55,9,2253
2469,E26019,edist,2016,1763,27,215,407,152,458,74,62,3158
2470,E26020,edist,2016,595,9,108,329,142,464,99,3,1749
2471,E26021,edist,2016,1024,29,150,696,124,353,66,6,2448
2472,E26022,edist,2016,865,15,125,146,68,218,63,5,1505
2473,E27001,edist,2016,2275,46,662,471,380,969,340,24,5167
2474,E27002,edist,2016,183,1,18,25,39,46,3,0,315
2475,E27003,edist,2016,252,3,46,57,58,60,20,0,496
2476,E27004,edist,2016,234,2,21,50,33,92,27,1,460
2477,E27005,edist,2016,250,1,23,58,40,79,20,2,473
2478,E27006,edist,2016,129,1,18,20,37,31,12,0,248
2479,E27007,edist,2016,166,4,18,28,37,71,19,0,343
2480,E27008,edist,2016,103,0,8,16,17,34,10,0,188
2481,E27009,edist,2016,144,1,17,43,30,46,15,1,297
2482,E27010,edist,2016,265,5,30,69,53,104,19,2,547
2483,E27011,edist,2016,206,2,25,37,44,80,17,2,413
2484,E27012,edist,2016,214,4,26,29,28,55,16,0,372
2485,E27013,edist,2016,115,1,6,24,16,31,16,0,209
2486,E27014,edist,2016,259,4,59,73,59,95,26,3,578
2487,E27015,edist,2016,89,2,11,18,19,29,6,1,175
2488,E27016,edist,2016,200,7,26,37,40,97,18,1,426
2489,E27017,edist,2016,54,1,12,11,20,28,2,0,128
2490,E27018,edist,2016,144,2,19,23,40,50,11,1,290
2491,E27019,edist,2016,101,2,5,24,24,34,9,0,199
2492,E27020,edist,2016,169,4,24,47,29,49,9,2,333
2493,E27021,edist,2016,192,1,32,40,22,71,11,0,369
2494,E27022,edist,2016,126,2,5,10,16,44,3,0,206
2495,E27023,edist,2016,152,2,31,26,31,82,18,2,344
2496,E27024,edist,2016,104,3,15,23,25,51,9,2,232
2497,E27025,edist,2016,906,8,138,141,144,364,89,4,1794
2498,E27026,edist,2016,130,1,13,62,8,22,9,5,250
2499,E27027,edist,2016,155,1,14,17,26,32,5,1,251
2500,E27029,edist,2016,24,0,10,4,8,21,1,0,68
2501,E27030,edist,2016,73,0,16,13,18,52,10,0,182
2502,E27031,edist,2016,46,0,5,7,5,12,1,0,76
2503,E27032,edist,2016,79,2,16,2,12,29,8,0,148
2504,E27033,edist,2016,230,6,71,47,78,163,52,3,650
2505,E27034,edist,2016,139,2,23,21,40,53,17,2,297
2506,E27035,edist,2016,82,4,26,14,21,62,14,0,223
2507,E27036,edist,2016,512,5,86,103,74,175,26,3,984
2508,E27037,edist,2016,155,3,31,24,40,90,11,1,355
2509,E27038,edist,2016,135,2,53,33,20,78,18,1,340
2510,E27039,edist,2016,180,7,87,53,48,97,41,2,515
2511,E27040,edist,2016,872,4,73,165,118,184,41,2,1459
2512,E27041,edist,2016,588,3,36,113,86,84,35,4,949
2513,E27042,edist,2016,737,7,42,160,81,142,33,1,1203
2514,E27043,edist,2016,540,7,33,127,61,143,19,1,931
2515,E27044,edist,2016,1632,20,107,416,227,389,42,6,2839
2516,E27045,edist,2016,292,3,14,43,41,65,16,0,474
2517,E27046,edist,2016,1270,7,68,277,121,192,54,6,1995
2518,E27047,edist,2016,390,6,55,89,65,91,42,4,742
2519,E27048,edist,2016,1000,9,74,167,123,212,38,1,1624
2520,E27049,edist,2016,1687,12,112,277,195,269,62,4,2618
2521,E27050,edist,2016,610,2,81,110,89,120,45,2,1059
2522,E27051,edist,2016,568,5,60,141,96,212,36,2,1120
2523,E27052,edist,2016,75,0,2,23,7,24,2,1,134
2524,E27053,edist,2016,469,6,118,96,110,190,42,12,1043
2525,E27054,edist,2016,470,10,128,114,90,196,58,7,1073
2526,E27055,edist,2016,402,3,70,92,65,172,21,5,830
2527,E27056,edist,2016,703,2,51,132,81,123,24,1,1117
2528,E27057,edist,2016,696,7,43,109,85,180,41,2,1163
2529,E27058,edist,2016,480,6,44,109,60,59,14,1,773
2530,E27059,edist,2016,953,5,59,260,111,195,26,3,1612
2531,E27060,edist,2016,2154,17,164,322,191,359,82,5,3294
2532,E27061,edist,2016,569,14,103,139,117,164,48,6,1160
2533,E27062,edist,2016,329,4,31,71,39,91,23,5,593
2534,E27063,edist,2016,601,5,79,129,70,210,50,3,1147
2535,E27064,edist,2016,557,2,27,145,65,70,29,1,896
2536,E27065,edist,2016,867,9,69,204,108,233,80,1,1571
2537,E27066,edist,2016,138,1,24,29,24,50,11,0,277
2538,E27067,edist,2016,160,3,24,40,29,67,18,1,342
2539,E27068,edist,2016,169,1,11,31,29,61,15,2,319
2540,E27069,edist,2016,93,2,5,29,33,36,4,1,203
2541,E27070,edist,2016,151,10,17,27,28,47,17,0,297
2542,E27071,edist,2016,71,1,4,18,20,15,8,0,137
2543,E27072,edist,2016,328,10,48,64,72,119,29,3,673
2544,E27073,edist,2016,95,0,11,29,25,35,17,0,212
2545,E27074,edist,2016,202,5,26,47,61,74,22,1,438
2546,E27075,edist,2016,89,1,9,13,23,33,6,1,175
2547,E27076,edist,2016,197,0,26,33,33,64,12,1,366
2548,E27077,edist,2016,101,0,5,15,20,29,4,0,174
2549,E27078,edist,2016,114,1,19,14,27,48,13,1,237
2550,E27079,edist,2016,177,2,20,28,35,47,15,2,326
2551,E27080,edist,2016,123,1,14,35,26,38,9,0,246
2552,E27081,edist,2016,252,6,27,40,46,72,25,1,469
2553,E27082,edist,2016,227,3,14,57,37,89,11,2,440
2554,E27083,edist,2016,88,1,13,17,20,21,7,1,168
2555,E27084,edist,2016,312,7,19,52,50,69,22,2,533
2556,E27085,edist,2016,248,2,19,28,30,33,3,2,365
2557,E27086,edist,2016,43,1,4,6,8,10,8,0,80
2558,E27087,edist,2016,275,2,14,67,38,36,19,2,453
2559,E27088,edist,2016,355,3,27,63,50,72,15,3,588
2560,E27089,edist,2016,586,6,41,117,75,180,47,5,1057
2561,E27090,edist,2016,1270,42,238,198,191,326,109,6,2380
2562,E27091,edist,2016,141,1,23,24,23,25,8,4,249
2563,E27092,edist,2016,773,4,41,166,100,112,62,3,1261
2564,E27093,edist,2016,352,3,23,52,42,70,17,4,563
2565,E27094,edist,2016,211,5,18,32,37,47,7,0,357
2566,E27095,edist,2016,369,3,32,65,51,95,9,3,627
2567,E27096,edist,2016,42,1,3,8,9,6,3,0,72
2568,E27097,edist,2016,686,4,53,97,87,173,25,4,1129
2569,E27098,edist,2016,156,3,11,23,34,19,6,0,252
2570,E27099,edist,2016,214,3,22,40,30,50,8,0,367
2571,E27100,edist,2016,169,5,6,47,27,56,11,0,321
2572,E27101,edist,2016,2337,37,287,387,289,479,145,14,3975
2573,E27102,edist,2016,90,0,4,15,19,21,6,0,155
2574,E27103,edist,2016,182,1,14,49,53,43,13,0,355
2575,E27104,edist,2016,121,1,12,30,20,24,9,0,217
2576,E27105,edist,2016,184,5,12,21,27,35,4,0,288
2577,E27106,edist,2016,235,2,19,48,47,49,15,1,416
2578,E27107,edist,2016,197,2,11,43,22,54,16,0,345
2579,E27108,edist,2016,73,0,2,8,9,12,4,0,108
2580,E27109,edist,2016,769,9,53,189,110,139,35,3,1307
2581,E27110,edist,2016,45,0,5,12,13,9,2,1,87
2582,E27111,edist,2016,266,1,22,60,37,71,21,1,479
2583,E27112,edist,2016,169,4,16,32,24,21,9,0,275
2584,E27113,edist,2016,323,4,21,55,58,71,27,0,559
2585,E27114,edist,2016,424,1,16,76,69,104,25,1,716
2586,E27115,edist,2016,127,3,11,32,30,40,7,0,250
2587,E27116,edist,2016,271,4,23,68,32,75,21,0,494
2588,E27117,edist,2016,266,3,6,44,30,58,11,0,418
2589,E27118,edist,2016,155,2,12,31,24,39,10,0,273
2590,E27119,edist,2016,390,3,34,56,58,57,21,1,620
2591,E27120,edist,2016,285,2,16,72,49,57,24,1,506
2592,E27121,edist,2016,139,3,14,33,32,36,9,1,267
2593,E27122,edist,2016,169,1,16,34,12,27,5,0,264
2594,E27123,edist,2016,331,2,16,72,38,67,20,0,546
2595,E27124,edist,2016,162,1,13,43,27,17,7,1,271
2596,E27125,edist,2016,216,4,9,33,30,48,16,1,357
2597,E27127,edist,2016,358,4,20,106,56,117,20,3,684
2598,E27128,edist,2016,2302,44,410,355,288,620,272,6,4297
2599,E27129,edist,2016,153,3,19,30,39,46,18,0,308
2600,E27130,edist,2016,131,0,10,38,19,27,7,0,232
2601,E27131,edist,2016,108,0,5,20,19,25,3,0,180
2602,E27132,edist,2016,232,4,13,30,34,28,12,0,353
2603,E27133,edist,2016,304,4,23,52,48,47,9,0,487
2604,E27134,edist,2016,173,8,29,28,35,86,17,2,378
2605,E27135,edist,2016,149,2,21,24,26,48,13,2,285
2606,E27136,edist,2016,235,1,24,53,54,82,23,0,472
2607,E27137,edist,2016,155,1,12,39,25,49,13,0,294
2608,E27138,edist,2016,213,4,30,54,40,59,13,0,413
2609,E27139,edist,2016,199,1,17,38,40,72,20,4,391
2610,E27140,edist,2016,256,2,22,45,48,59,20,0,452
2611,E27141,edist,2016,119,1,11,16,28,49,10,0,234
2612,E27142,edist,2016,243,4,24,58,39,39,13,1,421
2613,E27143,edist,2016,387,1,22,66,77,74,23,2,652
2614,E27144,edist,2016,534,10,75,87,91,180,58,0,1035
2615,E27145,edist,2016,140,0,16,36,29,36,11,2,270
2616,E27146,edist,2016,851,6,75,184,125,200,66,4,1511
2617,E27147,edist,2016,215,2,20,48,42,57,13,1,398
2618,E27148,edist,2016,105,2,12,23,11,22,6,0,181
2619,E27149,edist,2016,101,4,39,18,40,47,16,0,265
2620,E27150,edist,2016,481,3,40,158,76,155,30,3,946
2621,E27151,edist,2016,203,2,18,35,55,90,17,1,421
2622,E27152,edist,2016,850,21,212,179,162,381,123,15,1943
2623,E27153,edist,2016,69,2,5,7,16,35,5,0,139
2624,E27154,edist,2016,379,12,165,117,126,183,70,2,1054
2625,E27155,edist,2016,67,0,6,7,17,13,8,0,118
2626,E27156,edist,2016,110,1,12,12,16,41,9,0,201
2627,E27157,edist,2016,109,1,11,22,29,51,4,1,228
2628,E27158,edist,2016,250,3,82,73,80,129,50,3,670
2629,E27159,edist,2016,1082,9,131,237,188,363,78,9,2097
2630,E27160,edist,2016,39,0,6,9,11,14,0,0,79
2631,E27161,edist,2016,171,3,56,41,44,94,37,2,448
2632,E27162,edist,2016,1014,10,92,226,143,208,49,8,1750
2633,E27163,edist,2016,121,1,11,16,20,33,4,0,206
2634,E27164,edist,2016,69,1,6,18,16,27,4,0,141
2635,E27165,edist,2016,38,0,8,12,13,21,4,0,96
2636,E27166,edist,2016,72,2,8,17,16,19,0,0,134
2637,E27167,edist,2016,157,0,18,27,33,48,12,2,297
2638,E27168,edist,2016,144,3,39,39,39,94,16,2,376
2639,E27169,edist,2016,278,4,41,46,58,118,18,0,563
2640,E27170,edist,2016,101,2,10,19,23,33,8,0,196
2641,E27171,edist,2016,124,1,21,29,26,32,11,1,245
2642,E27172,edist,2016,104,2,8,22,22,36,3,0,197
2643,E27173,edist,2016,63,1,3,16,11,17,4,0,115
2644,E27174,edist,2016,159,3,7,38,45,45,10,1,308
2645,E27175,edist,2016,852,20,130,149,192,320,121,6,1790
2646,E27176,edist,2016,69,2,2,19,14,22,8,1,137
2647,E27177,edist,2016,170,1,15,40,34,56,13,4,333
2648,E27178,edist,2016,266,7,25,49,49,98,20,0,514
2649,E27179,edist,2016,341,1,39,53,48,74,17,0,573
2650,E27180,edist,2016,214,1,30,42,47,92,21,0,447
2651,E27181,edist,2016,612,3,62,127,83,100,34,4,1025
2652,E27182,edist,2016,220,0,19,45,32,44,10,2,372
2653,E27183,edist,2016,294,2,23,79,45,75,12,2,532
2654,E27184,edist,2016,433,1,41,85,74,103,37,4,778
2655,E27185,edist,2016,159,0,15,25,22,29,12,1,263
2656,E27186,edist,2016,335,3,16,72,59,86,19,0,590
2657,E27187,edist,2016,180,2,12,44,35,50,12,0,335
2658,E27188,edist,2016,170,1,15,40,45,50,17,3,341
2659,E27189,edist,2016,474,3,43,91,93,114,34,1,853
2660,E27190,edist,2016,165,2,15,32,30,38,9,1,292
2661,E27191,edist,2016,152,4,25,39,42,73,42,2,379
2662,E27192,edist,2016,492,6,40,84,65,113,35,1,836
2663,E27193,edist,2016,230,1,18,59,43,63,13,1,428
2664,E27194,edist,2016,255,2,19,50,43,75,19,2,465
2665,E27195,edist,2016,217,2,36,36,54,85,22,0,452
2666,E27196,edist,2016,316,2,39,69,51,155,24,1,657
2667,E27197,edist,2016,260,2,23,41,47,83,26,2,484
2668,E27198,edist,2016,656,9,93,121,95,178,52,4,1208
2669,E27199,edist,2016,288,5,29,56,58,74,23,1,534
2670,E27200,edist,2016,137,5,14,24,30,49,12,1,272
2671,E27201,edist,2016,268,2,24,58,45,56,22,3,478
2672,E27202,edist,2016,272,4,20,64,40,62,10,2,474
2673,E27203,edist,2016,300,5,29,63,49,78,19,1,544
2674,E27204,edist,2016,350,0,21,65,53,75,45,5,614
2675,E27205,edist,2016,393,3,39,102,55,53,29,0,674
2676,E27206,edist,2016,464,1,37,81,97,128,24,2,834
2677,E27207,edist,2016,454,5,37,109,71,81,38,3,798
2678,E27208,edist,2016,183,0,14,20,25,47,7,1,297
2679,E27209,edist,2016,142,2,21,17,25,47,9,2,265
2680,E27210,edist,2016,269,2,23,62,52,94,27,2,531
2681,E27211,edist,2016,312,2,24,57,41,52,21,3,512
